symbol,feed_id_hex,asset_type
Equity.JP.9984/JPY,0x07055494bc693ea7cc99f0f2c91d32d588d3af5caaa455d7575c4abe0d496a97,Equity
Equity.KR.000100/KRW,0x8cf7e3962b6553fb0583f815e525aa02c816e55e08890548169377692be7f675,Equity
Equity.KR.000150/KRW,0x2fe105fe0c22e0db260e1b2c01d412f8c5719dc2d672570cc208abdabe890855,Equity
Equity.KR.000270/KRW,0xb1b86b3ba0acc503a847cbca52bbf42af8df165c9a9060ba624445aaeceb2ab7,Equity
Equity.KR.000660/KRW,0x189f0b6276a37a09fa9d4305525d074d753b30d83f1d748ae12330b9c86622c2,Equity
Equity.KR.000720/KRW,0xe8c3e0605e85b567435a87db2cab928b888ddd215acc659b0ce95ea3be11fc1a,Equity
Equity.KR.000810/KRW,0xb994b66e706fc62d7b853e92ba55c822241a66f3af8a8452813207393888bdbe,Equity
Equity.KR.000880/KRW,0x56549ca76a16efc3267bea47388abb916c56e677a59edd305185eefa31f7cc72,Equity
Equity.KR.001040/KRW,0x8bb3d08d73a151f49e4c4c5e6cae4c90dace77c2bac54378bfb7c98dd4858aef,Equity
Equity.KR.003230/KRW,0xeec8a56b088eee3f20c98c82f3838496c7edffff91641b10d0b14b314c71c685,Equity
Equity.KR.003490/KRW,0x56ce460ed7a6c6d6806aff871786e4d55a208c36a40316e67075d67365ea7a12,Equity
Equity.KR.003550/KRW,0x595b1f205756f823c5606c0e2295d375ea51921cfe2dabd57257cd4dd7e31eb7,Equity
Equity.KR.003670/KRW,0x9b924c163d8886422296ceb02cb24bf3b43c18a1af359ce025689cbc3b8f2862,Equity
Equity.KR.004020/KRW,0x5f9998ce20ac601054f56755e258605a1054488e0e0404b6614dfc57a48adc91,Equity
Equity.KR.005380/KRW,0x24ee596816f1bd1b141c3498e079d7ae7dc6ad1f864c79a08768bfd08a735092,Equity
Equity.KR.005490/KRW,0xe1469c5df9b47a2e090019e8c6f67325c94ac505a32ee768b53511bd281f21e6,Equity
Equity.KR.005830/KRW,0x397afb448ce37d8481b5bda07b4923b6424a6f95ceadae1ac498d96687b6ba91,Equity
Equity.KR.005930/KRW,0x58082ed1358b8e7ce7c598f9bba441f9671dd7e6fa891b3f93fac8f9bc2f9865,Equity
Equity.KR.005940/KRW,0x3703d9af630958543ee7226eeebfbf112ced2ebeb5401448a4209e33e8b0b604,Equity
Equity.KR.006260/KRW,0x8e0c477920bf25af7d0245ebd70ddd63f58b44d2c4b444eaee4ee0281f3df038,Equity
Equity.KR.006400/KRW,0xc315a9beae70ac84d3278987c4422a740cd8d28427d01e119b49892083ad105d,Equity
Equity.KR.006800/KRW,0xe3d85ed99184544b279f3b0da70601fa74162a541d0ea65aea96c730b56e8b23,Equity
Equity.KR.007660/KRW,0xd25fdb8d52820bcdde623b6d1441dfe6fda8a98b66bb23b3e7139455736b24f2,Equity
Equity.KR.009150/KRW,0xcad40ad24c0d3ba0f7bb62e9605aa2b7c51e11ab1e8e07a4ebd5b722d4f6101c,Equity
Equity.KR.009540/KRW,0x1fb1bdbb80c665feb1ba0ab8e97cef9805b7f614dcba6863e9ccf84f19e3ad05,Equity
Equity.KR.009830/KRW,0xabee5f9ed48a472b70871cf20418fe33c96274f492db9ac891647b44f8912077,Equity
Equity.KR.010120/KRW,0xedb9c5d8343d08e0e51e22e3b6979484b9513ed106cae59bc37149556c513f4a,Equity
Equity.KR.010130/KRW,0x7b1db5694bba34b19d2181c5ff8fa216f932474706ea0dee8a00069a0d6e6ef0,Equity
Equity.KR.010140/KRW,0x1bf3035ff79eed0f00a42100ea2d448868e898357fcfff654b54973d93ae2042,Equity
Equity.KR.010620/KRW,0x5a8cf706b46b63822bcaa9f38178f750435e148b40c0ec04c83b05e51f27ef75,Equity
Equity.KR.010950/KRW,0x9e4861042419e4141f77fca7bf8a656b3325e13ed4d901b4bbe306ed722b8ab4,Equity
Equity.KR.011200/KRW,0xeedf369deb761f27365fd17e8310ab2df2af074068d4f436d14382a02eff5d8a,Equity
Equity.KR.012330/KRW,0xf13d49c597099f3e5ea2f71a8da1b0cf5fefa08144c03df6a16f16e028e05aeb,Equity
Equity.KR.012450/KRW,0xb2ee28d2a40437db3b236ac8186a0bac7df038452d0c6e680b3ffad8a4ea4c9c,Equity
Equity.KR.015760/KRW,0xfd56608887f89e91fb00176e7b0eeb6eb1c048c9afc0d615709295c65e893d5d,Equity
Equity.KR.016360/KRW,0xe9f09f1e719216e195544e24dbbbff2b973fb5478c9978afa1c399162d9c3632,Equity
Equity.KR.017670/KRW,0xec5dc29532c9f225923f7f69457af9b0e3d59723e7399822685e3029d8500dbc,Equity
Equity.KR.018260/KRW,0x79aa84152b80a295952c841f1a5eb0337b8e1b94fb47e51907175bfb29e82402,Equity
Equity.KR.021240/KRW,0x275195d3277e14bd58df6944845ad25b9d24925d98fd2a5de4bbd82a5d86ac45,Equity
Equity.KR.024110/KRW,0x3f7797cd5c5f39759dd80a9e50c69fbd41da3aa2123c4c695c85783dbe6fbf88,Equity
Equity.KR.028050/KRW,0x0fc7d86f5ef6ca08c45698434a4e5d94977d361c122c81a2bf01ee554e52fa7e,Equity
Equity.KR.028260/KRW,0x8deddcd16a150f73c07fd8e221cc0558ae6ab270fb7c755c75eaeae375babddd,Equity
Equity.KR.029780/KRW,0x2449a6fecaa7d09f7189293c7a3bc5b0cdf64505a51b31174f70766983f9bb54,Equity
Equity.KR.030200/KRW,0xc241fdb71d1c9b6d9560152ef5e55cfc829dceb761447d388d0eef02b56e9b3f,Equity
Equity.KR.032640/KRW,0x33ee823ccf1e7a42a46beb3981135455ae63fd7eba3d163cb0187a12bce11fb7,Equity
Equity.KR.032830/KRW,0xd895421296509fb0437e9f1bd97a54cd45e02ee90850ec1d571ba6038c4f2687,Equity
Equity.KR.033780/KRW,0x1eea81c47cb84b55068f8f20cb9e4d94c7a4e988b67de151a14294ad01ef79c2,Equity
Equity.KR.034020/KRW,0x416610c69c2632f945e1e179d09b074c7d547b357490aa3b3f34befb702fe6b4,Equity
Equity.KR.034220/KRW,0xa95d9e49adfb8158009f41a115ce764f4f9cfec7f22a8fcbc05e199662dc962b,Equity
Equity.KR.034730/KRW,0x19be52c9619e7a37fc5f3456a6910a62d4b0e9100deb65449b1c5ed4b8350eb9,Equity
Equity.KR.035250/KRW,0xd0532cba8fd00ea533863c5d3e6f5154fa928996323861bd26e3293141a4d474,Equity
Equity.KR.035420/KRW,0x24b692660b2d419d1f632fba44fd94ec3ff02a6c94b059f4da580d7383c2b486,Equity
Equity.KR.035720/KRW,0xee045c053ae51ed1e7ea63cca4a1ac5d0c27cfea0f663e4f3c8176a814764bc9,Equity
Equity.KR.036570/KRW,0x9852ed27fa92275e568c5bf6f248f632a4cb174537c87ee22a5d53b222f9b61f,Equity
Equity.KR.039490/KRW,0xe328971cb46ba37291cfcec4ec44f46030d817bb4181225115907cf2f1d55575,Equity
Equity.KR.042660/KRW,0xe5ea907c6d8c6e432ca5ac6df7d7a448a4fe2e6610ead99a8c0e20595c11efbb,Equity
Equity.KR.042700/KRW,0xbef7e23b216c76a964aafa2b4f156aa10b0b22b9bc86f1807c0d924392b1be16,Equity
Equity.KR.047050/KRW,0xd5b48f11b0ac5728ef279c61b0ea5a2cd7acc7570a038eb39a5b221b922619ab,Equity
Equity.KR.047810/KRW,0x5a6adda937aa507f81104d99f5c7d4abe1d21ac6e165d9a86bd443c4305ff502,Equity
Equity.KR.051900/KRW,0xaf85050f176afceb724af830645be327403cc9ad026939ba479bc3f4ad75b2c9,Equity
Equity.KR.051910/KRW,0xf5825985d10068026b2490514024c9e0e6d7673aaaffaa23abe18f1ac2a0a4bd,Equity
Equity.KR.055550/KRW,0xb9c6684b26517029821d6712bc2b288586c4eea42402fa58169a6a11c3743ba4,Equity
Equity.KR.064350/KRW,0x1c9209f519147c221df2dc2394828f5d07196543d01d2bb783ac67b278a335cf,Equity
Equity.KR.064400/KRW,0xfb0a20531eb07a352a129013b832e20903c47a0582c77d6e949b79ab07081e49,Equity
Equity.KR.066570/KRW,0xf94293ebdba48e59d5e21fb276bd6d0e196e29e4ba62213a83ad32a6308c666d,Equity
Equity.KR.068270/KRW,0x93e81db6a38f46deedb831550b15b910247b1314f911c3db24c0d97bb2ce52db,Equity
Equity.KR.071050/KRW,0xb4ec3f1af97a831caad4872ec6316ee227308879595bbff3e076cc532944b15f,Equity
Equity.KR.078930/KRW,0x7007af871980b9fec56310123fc69ea3da5b815db3be102c69463419991a6c48,Equity
Equity.KR.079550/KRW,0xe9fac6d3bebd07dc6cc54257ace884bbedf44c990c5768db704a208d08c253ee,Equity
Equity.KR.086280/KRW,0x120019c9a18e419a6a00a71448efa5ccf27eb4bd129392f487c2d6f4fc43513f,Equity
Equity.KR.086790/KRW,0xe1deba593cfc0d9a86e005900736f7557825da17c9a828e07d1cd56f7f297cae,Equity
Equity.KR.088980/KRW,0x6cb3fb72d973df2ce9c0253a174801851488e058595ff26f320e96f3f856ad0b,Equity
Equity.KR.090430/KRW,0x9c7989c3a422b8236767a4e7db6505a1d534bf859d8281eeab27787230373f87,Equity
Equity.KR.096770/KRW,0x4635fb9f39fb033f4da165cdfe347d097eb9c611eb403952ba58f799dbb6123a,Equity
Equity.KR.097950/KRW,0xa9e8701f9793ea7c4ccb1fe54bf544b1d0b467b510f999ed3a78829e09b751f7,Equity
Equity.KR.105560/KRW,0xf80561d3694b85a3fb4677521f8204308966c66bdd12b4897be512aa1a40e0c7,Equity
Equity.KR.138040/KRW,0xe9568f472bfa3005416d14a35d5fbdc640752e5020d0a99dfafce2edb5783d83,Equity
Equity.KR.138930/KRW,0x41876502ca40a452063997adeceb075f7ce6e56f2f463d9d9bf78975ffd3e7e6,Equity
Equity.KR.161390/KRW,0x8439fe4b82c1688cc569842d64786d5225adb46dfa99e0827d5779ce042b80b7,Equity
Equity.KR.175330/KRW,0xf24b2f86097d361a6d61634bfbc348602b93ac82ce4a870508993375781e5391,Equity
Equity.KR.180640/KRW,0x650b6c3c843f3ab09a65b8b21d8a716e0d2f98eaad1aa1ec3263f28e30fa7e64,Equity
Equity.KR.207940/KRW,0x2d07bc4562ee7e079f01eef874858f4075b1db99461be987650e6c57611481cd,Equity
Equity.KR.241560/KRW,0x902c92e4323d9c6bdeb0c318e4d7495826010959e50dd29263fbf0da6d28f675,Equity
Equity.KR.251270/KRW,0xef2babaa6806e10f557082bfddf3d794422b23cb4e6ca8e5a34737d2145de6e6,Equity
Equity.KR.259960/KRW,0xfd65dff2657b6e2f7842135d9a46b19fcf556784ebe1129eb522a4b032d6c32d,Equity
Equity.KR.267250/KRW,0x9b74e08055c0b6b10a7a3fa172c2932bef258dffd2028160780b01e8f4d00be0,Equity
Equity.KR.267260/KRW,0x63d51c1a599f7b7ad7f5ea8490718a801467f9e9ed63a305e82a4a4d362a161d,Equity
Equity.KR.271560/KRW,0x1b534f7cd21d90dbdbe6ad32cacd0638a454c431c5fb6df7ff672d436e0a7455,Equity
Equity.KR.272210/KRW,0x665f54df22edf9b7a1523e17b4f3818356698be2ff144263c2f1fcb980616dbe,Equity
Equity.KR.278470/KRW,0xcfd6e834c59eff68160f9ba02659050a31bb03dc015d365c5f00c5686b06b39a,Equity
Equity.KR.298040/KRW,0xa68d31cd83155a7139662dcf3542170d799778e524fbb25a2841dfa4e1427727,Equity
Equity.KR.307950/KRW,0xba13c5c38ce15067ffa501a122304977e03a9d6a77cef685041f5ef8fe2076a7,Equity
Equity.KR.316140/KRW,0x321a1e673bc9a4a9f529d5e2daad96c43f9e65a2e9dbd8559b05e0df0f2b2745,Equity
Equity.KR.323410/KRW,0x4856bc2c35c993b0275161927bc2c0b3bb86f6fec27d0b2b70ebb794521315c6,Equity
Equity.KR.326030/KRW,0x29d791d343bf0744b54b1c36a4814453f18e8fdd2ca032a9f2a142128a0c94bd,Equity
Equity.KR.329180/KRW,0xf9871bd54e01c6ab236a290f829d14c3791bb3340777e5975a2fdafde92406c9,Equity
Equity.KR.352820/KRW,0xfe9dc190a935c61b215171a202ffa506cab387ba76bbc6c60ba713d73730e78f,Equity
Equity.KR.373220/KRW,0x1af3de0f3771a78aa553a36ae1d39d67e6f483c719266df167fde9c3d16f4a84,Equity
Equity.KR.377300/KRW,0xb4156c7538443143fddb98158c4f3b717f61ea81892cf2fc4a635cbca8f36081,Equity
Equity.KR.402340/KRW,0x38897dddf8d037afcae61a5ed4a546924a3f717121158c45abf7b539f2bf9c13,Equity
Equity.KR.443060/KRW,0xd6a137f78a305a5232fa462f302776612a81856d2b1e59611467a43b6a539912,Equity
Equity.LU.ERF/EUR,0x2d7f59647de2409151a60364d6f17224c6fba47f71be6fe7243bd41270f6d7c1,Equity
Equity.LU.MT/EUR,0x4f374653aba252156110e96a3f4e072a388f918bcbe05a8b91eb0608ded8700b,Equity
Equity.NL.AIR/EUR,0x8325df67f89d76ca0e3b367475ddeca0e281fe0e44c9520d62571df66d75c57c,Equity
Equity.NL.BCOIN/USD,0xb9721b762f3cc58b68222092d35d540dd7418d9c4deea0c3fa6f14fb98ee7ed4,Equity
Equity.NL.QIA/EUR,0x079a652113822c84c19c8e226d50dd02795ee90b20615e405057f350098a4a29,Equity
Equity.NL.STLAP/EUR,0xf5256d54617f33c2c87d954b6e1085a349959a2c81377bf1c00ad12508a64894,Equity
Equity.NL.STMPA/EUR,0x0d265e1482231945fac53bf7fc6418ce6e21d5f6bea8481bba483d42fbb6f01e,Equity
Equity.US.1211-SR/USD,0x9375ffc7008b87c3fcf4b732d27ba8e91c7b147695ea1bfe22cd75e7e6fb246b,Equity
Equity.US.A/USD,0x95924710b36b19bdf82353dc921cb512a89b8213eecddf362a5212677d72a54c,Equity
Equity.US.AAAU/USD,0x4c2f64c1436b79bfd35345c41253947dfbbf5b84bb18abeeaead4c31c0f9570c,Equity
Equity.US.AAL/USD,0xd5399c95ddc3219ab8b03bd51ca81560bc92a648950bf964eef67bfd9783654a,Equity
Equity.US.AAL/USD.ON,0xc8dd3270c55fc913cc5fcc92fec51850a9a84454794233b2fb5803f3be1fc35e,Equity
Equity.US.AAL/USD.POST,0x6d80027d55b4016e2e021a2127c572dcbdfaeb16c360e608e259cddb4ea766ec,Equity
Equity.US.AAL/USD.PRE,0x533dbecfd5d823c27c3203187d0ab651f8e4aa6f5f9add282a0ae6b34e45b302,Equity
Equity.US.AAPL/USD,0x49f6b65cb1de6b10eaf75e7c03ca029c306d0357e91b5311b175084a5ad55688,Equity
Equity.US.AAPL/USD.ON,0x241b9a5ce1c3e4bfc68e377158328628f1b478afaa796c4b1760bd3713c2d2d2,Equity
Equity.US.AAPL/USD.POST,0x5a207c4aa0114baecf852fcd9db9beb8ec715f2db48caa525dbd878fd416fb09,Equity
Equity.US.AAPL/USD.PRE,0x8c320e4cd87c6cef41513aead15db413cf9253211923fef6e87187a7f6688906,Equity
Equity.US.AAPX/USD,0x0aaebf7616ea5b63f5121d97b38a097f2c3499ddc002f03b3e483de20f52ddb0,Equity
Equity.US.ABBV/USD,0x019ae7cb58ee716ebdd1288b057373d60224fc98a9a43ee373c6b0df1f3ffdf5,Equity
Equity.US.ABNB/USD,0xccab508da0999d36e1ac429391d67b3ac5abf1900978ea1a56dab6b1b932168e,Equity
Equity.US.ABT/USD,0x4aac40f432e039ab06236eb9bd3c58347f953d8f05b29aaac295b99cc47ee429,Equity
Equity.US.ACGL/USD,0x01ccca2a0ba40cfa1e9ea3c81c5ebae0169e32c42603ed9c112e58769d187474,Equity
Equity.US.ACN/USD,0x68848984b74a7766ad23cdccd8e78e9ef339dcfb86b7e96990f27447c20967ed,Equity
Equity.US.ADBE/USD,0xdf82dc88ea742bb42bdb845e5fc3ca4eef2354c67357d338221e8a696891b4ca,Equity
Equity.US.ADI/USD,0xa388977cbd7b063e456a31267919d86395af058a7558e892dde3c6b38c6240bb,Equity
Equity.US.ADM/USD,0x0c4659250a9acd91536227c64e4d8dd65074ec21c3537ca554ea2aaeee00dd95,Equity
Equity.US.ADP/USD,0x147e4b877552f9832b87f04038b21da4a3054fd2ae654bed4cb92548bb33f4b4,Equity
Equity.US.ADSK/USD,0x3d3b04f0e32bd28246e6fd6d0e863e621827a6da9e979e7a7df5516aa28e9591,Equity
Equity.US.AEE/USD,0x3ba9d201026abdc250a275d59f722abeef1bdcdc7364fedbaecef61c7da788b9,Equity
Equity.US.AEM/USD,0xb8c2409078c3ff289b21835cd62cdc24233f430395397004874aff6265e8baa4,Equity
Equity.US.AEP/USD,0xef333b80d26fb3630c870da74de7a52b4c5f40ead3cfd841a9d0fa6bb4186b5b,Equity
Equity.US.AES/USD,0xc336f7bf37b7379ebaa84a51e5002560dfe0d341c516c05c50a80fc836e2ac32,Equity
Equity.US.AFL/USD,0xf8b4d7aa681488438f9e51351567f3977480736923a4b75d326625f36f025836,Equity
Equity.US.AFRM/USD,0x137b11f6e570f46d5cbcf1ebe05ba1bbc677d419ba6eefb5e7f0786c11adae06,Equity
Equity.US.AGG/USD,0x66e2456d8f7fae8b1421538b10c868b89a6e23b727f290ac062cc6809c96ea9a,Equity
Equity.US.AGRI/USD,0xe57b036dbc5ff804219bebc4f949b9da316d93fb2a03b6332f51777d19b6c68a,Equity
Equity.US.AI/USD,0xafb12c5ccf50495c7a7b04447410d7feb4b3218a663ecbd96aa82e676d3c4f1e,Equity
Equity.US.AIG/USD,0x9140533c3a5bd8c00b087c2d6e3b396f2767910484e61349a643f2e32a69f753,Equity
Equity.US.AIQ/USD,0x0e55d7b951e87860cf6188aea1626dc8dafb0d37ab716f815677bd5188d3a5b7,Equity
Equity.US.AIQ/USD.ON,0xc6781fc556b6268d0936748b84c916b7e29cf6b3b3589fd0cbf38f5dbce2feda,Equity
Equity.US.AIQ/USD.POST,0x218c36748cc75e33d19e1ea5d29df6639dcea7ae379d759b022db0afcf1b7073,Equity
Equity.US.AIQ/USD.PRE,0x7b31b98839c1d2fcb6f40ed5b06bf343512ec92a9e64b00c356d29fa67ef2dcb,Equity
Equity.US.AIZ/USD,0x0807c53eeceb8d3cb15096905d94839971f34cb2cffcda0358c0a8294cfa72ff,Equity
Equity.US.AJG/USD,0xe26394da01c493bf0606d33395ad72c97a9d0e0cd68b31ace8832c6451a1f5ff,Equity
Equity.US.AKAM/USD,0xacaab0049c5381f27cec309af76efc0d6f375922183d2df23a20768780ee652d,Equity
Equity.US.ALAB/USD,0xa2c896238e03d8126369b445ed0157a9cfaccf095510a68b9100beb8885c0e47,Equity
Equity.US.ALB/USD,0x4db91e379e36addcdb1cc75dcb03022bd95d5d95148c41d268348d12cbd27c18,Equity
Equity.US.ALGN/USD,0x973f5dc5c6c960f20c98c0d14d76c050fdf31b393059ca724fbfd746aa5b44dc,Equity
Equity.US.ALL/USD,0xe99bb427a3e84a107c6e3108cd81608bfb1c54bba024374cae15da93da756c02,Equity
Equity.US.ALLE/USD,0xf063ce6db3f3c237f248e51fe80cc4910fef79a8f0f3fc056b0d5b6a2bd450ba,Equity
Equity.US.AMAT/USD,0xb9bc74cc1243b706efacf664ed206d08ab1dda79e8b87752c7c44b3bdf1b9e08,Equity
Equity.US.AMC/USD,0x5b1703d7eb9dc8662a61556a2ca2f9861747c3fc803e01ba5a8ce35cb50a13a1,Equity
Equity.US.AMCR/USD,0xca8c4a0ace217ae153dbdcaf27d9f5e29a8ddfe4385979c4b364db9588a65cd0,Equity
Equity.US.AMD/USD,0x3622e381dbca2efd1859253763b1adc63f7f9abb8e76da1aa8e638a57ccde93e,Equity
Equity.US.AMD/USD.ON,0x7178689d88cdd76574b64438fc57f4e57efaf0bf5f9593ee19c10e46a3c5b5cf,Equity
Equity.US.AMD/USD.POST,0x6969003ef4c5fbb3b57a6be3883102362d05572c2dc7f72b767ad48f4206204b,Equity
Equity.US.AMD/USD.PRE,0x441bc31e56932a8764a3bdb90059ca540e41c669dc0641e38b57b5e0606301ed,Equity
Equity.US.AME/USD,0x79adceba85771f08b71af57b027e0cf98a040738bca2a70ed3f89736a718f77c,Equity
Equity.US.AMGN/USD,0x10946973bfcc936b423d52ee2c5a538d96427626fe6d1a7dae14b1c401d1e794,Equity
Equity.US.AMP/USD,0xa63586143073186f23c7f8439ab75b558b9be60f37f395feae47d4329f509ee2,Equity
Equity.US.AMT/USD,0x8a80397a6e962b6e260d620e3c68d08ab94bdc82fd27d2c506d41b8a52280364,Equity
Equity.US.AMZN/USD,0xb5d0e0fa58a1f8b81498ae670ce93c872d14434b72c364885d4fa1b257cbb07a,Equity
Equity.US.AMZN/USD.ON,0x4ec1330b56eca05037c6b5a51d05f73db79bf3b4d29899881acd27966af184b4,Equity
Equity.US.AMZN/USD.POST,0x62731dfcc8b8542e52753f208248c3e73fab2ec15422d6f65c2decda71ccea0d,Equity
Equity.US.AMZN/USD.PRE,0x82c59e36a8e0247e15283748d6cd51f5fa1019d73fbf3ab6d927e17d9e357a7f,Equity
Equity.US.ANET/USD,0x31cc7558642dc348a3e2894146a998031438de8ccc56b7af2171bcd5e5d83eda,Equity
Equity.US.AON/USD,0x7b1525d880bf2d40d273c738036f3806bf9b0aef6688e16b246d7e37ec2923ed,Equity
Equity.US.AOS/USD,0x7d981711db3d6a0b628823af5f51d8b94837b452aac6ed7da13fdbc227f6d9a8,Equity
Equity.US.APA/USD,0xbb118ccad2f8d1df2d4f173abacaed772b8443abfcf6eacee1207a5e5d9c105c,Equity
Equity.US.APD/USD,0x3a4d69933f6e8e251a730e1d04ae7fdd53a2b20a1d111bbccf263209375646a0,Equity
Equity.US.APH/USD,0xd0723436221cd8ca5f2f11c38920271d77950e7ed0cec1a764459b465cb88651,Equity
Equity.US.APLD/USD,0x7fc1e64946aff450748e8f60644d052ae787e5708dc48c6c73c546ee94218cc3,Equity
Equity.US.APLX/USD,0xdbec5dc635ad506f5e1d82a8453391f1c95c2cfa6a7397c4f599adfb16495a3f,Equity
Equity.US.APO/USD,0x40176a5dd12a53bb1f31e848c9363863dd6f8e755f35ef56d2182fc7f1d03853,Equity
Equity.US.APP/USD,0x54f128939505878cf4412abc5a533255ce07e85833849170deb67deff0533aa7,Equity
Equity.US.APTV/USD,0x169b68eb05ce4bac2eac0a70b7eafd1abf78bd5d8c6f769e1668bf011308e4e8,Equity
Equity.US.ARE/USD,0x59463a118f866f6061a89a9c3456f7c5824b74f5a55de944cb1e81a8a46b1827,Equity
Equity.US.ARKB/USD,0x8f1c7775f51f7b7990953ad43c336778b8aa1bc3be8d8c1db68a020e078e8a2c,Equity
Equity.US.ARKF/USD,0x60a2f5372a890ea26f1564b01378944d22b322490a060ad4060a94040e725c30,Equity
Equity.US.ARKG/USD,0x2acb17e433f5d7b90a66c4e3cbcfa37795bead4f7616fb80ff40bcd9b20f2fac,Equity
Equity.US.ARKK/USD,0xb2fe0af6c828efefda3ffda664f919825a535aa28a0f19fc238945c7aff540b1,Equity
Equity.US.ARKQ/USD,0x954577a53bf2074e6b0fb124f0aac1c331de1cb6af075ca3768374a456948e95,Equity
Equity.US.ARKW/USD,0xdc3b51c6236a8f302bc5acc531035fb9a13bc3f61c0478fa23f88d7cc93dacc4,Equity
Equity.US.ARKX/USD,0x41cbe622a37429994ff090a3e2376477982e4f966dd5fec98ac0c4b5fbeb90ba,Equity
Equity.US.ARM/USD,0x957bf692b35cc62f222dbf4dc6929130df42fe17c9f03373f44c01f78b05391e,Equity
Equity.US.ASML/USD,0x1a6e324589a0e355919fb1c0389edc3fdf4c46034626bd82aad4e47714cfa94f,Equity
Equity.US.ASML/USD.ON,0x1a2205a8926d5d48ab165f25a58fb758c2422d0d3bcb9b381df3a1afa619e6bd,Equity
Equity.US.ASML/USD.POST,0x94e9408ccb4cf30ab89aa952ce30280adbe4f302a9ad65d6a1e857271aed9acc,Equity
Equity.US.ASML/USD.PRE,0x8e1ad6623a7ff65b0c36933f351d93725181c39b49c395aa05f1c28edb87f2fe,Equity
Equity.US.ASTX/USD,0xc4cfba287028af977205e11ec2b4dcc347ab2f3fc091e0a6ad06ec1464e29493,Equity
Equity.US.ATO/USD,0xe045f185730daa0a656655aed1317710b047bda0a7e74d74b24f112d37bcde53,Equity
Equity.US.AVAV/USD,0xa86055b68b5bc660f10d21532af5d5402200013f3f3596b1ce9be84632277010,Equity
Equity.US.AVB/USD,0xaafa1b2ed24a90e5f3fb7dd6b8e546a6068e4432039cc6adf1e6d6a92ff6ecdf,Equity
Equity.US.AVGO/USD,0xd0c9aef79b28308b256db7742a0a9b08aaa5009db67a52ea7fa30ed6853f243b,Equity
Equity.US.AVGO/USD.ON,0x4aca602c84fa6f1578f39f9f80c210cddf55e03c7850bf54b190b28c16a4c9bc,Equity
Equity.US.AVGO/USD.POST,0xecc9fbfc9cc6dc33d4ead30e4ffd765e6f5ac4d7425a6970e390b3914d6fd931,Equity
Equity.US.AVGO/USD.PRE,0xd1b900398026dbe11b155aed36c2b719acf38fefd58d75ee6b31273a23069526,Equity
Equity.US.AVY/USD,0xd302d0bf304b2a9a186d58733a2fd9d29a9f4ed7c91b74df44071c614f81363c,Equity
Equity.US.AWK/USD,0x36f47f658e232e48e4d922d9cdb9d553f71795d05e2655312e11ab853189484c,Equity
Equity.US.AXON/USD,0x9e2f2b1adb8ac673c4a8dd6f4e4bc7d289df5f1527efd593c69ffd866faaba44,Equity
Equity.US.AXP/USD,0x9ff7b9a93df40f6d7edc8184173c50f4ae72152c6142f001e8202a26f951d710,Equity
Equity.US.AZN/USD,0x7fb3b27d9039f8ca0a435fe0fdf724a3a5a2309ab62ad07ca775e5ab2100c1be,Equity
Equity.US.AZO/USD,0x3b9f8ee08c4dedaf70133256945518df1f037449c9d81cc678907694bdad3f0f,Equity
Equity.US.BA/USD,0x8419416ba640c8bbbcf2d464561ed7dd860db1e38e51cec9baf1e34c4be839ae,Equity
Equity.US.BA/USD.ON,0x5d1ace0c1f064268a15a8f903a934050f835e69d003ac53a03646baf6394803b,Equity
Equity.US.BA/USD.POST,0x4147bcc254616726e61f4d831644b5204ad8c8b74d7346b4fa0ce1dc72e25aa9,Equity
Equity.US.BA/USD.PRE,0xd29a7daa6b0ab145996eef98e32db98fd2fa6b6811c2faf2ab5ab3c16a8134cd,Equity
Equity.US.BABA/USD,0x72bc23b1d0afb1f8edef20b7fb60982298993161bc0fd749587d6f60cd1ee9a3,Equity
Equity.US.BABA/USD.ON,0x872683454ddad20696781b9af88c30dcf2c231ad122d4d0401b64c558b95bfd3,Equity
Equity.US.BABA/USD.POST,0x1cd49d795b87db75be45358a14b5b9ed176db4271a3101a79063c1987447eb77,Equity
Equity.US.BABA/USD.PRE,0xffeec5e9688e8ab6c2d436981931a654c1d19ac6e69738d703fac6994acb1efa,Equity
Equity.US.BAC/USD,0x21debc1718a4b76ff74dadf801c261d76c46afaafb74d9645b65e00b80f5ee3e,Equity
Equity.US.BALL/USD,0x906e8ef631023ae858c46e558604401c827c69f503795b4603d29f69e57afbef,Equity
Equity.US.BAX/USD,0x72c3b869b1188eaaacd19da9fac87253d8d4adfa651e5b1b4fd371168445a108,Equity
Equity.US.BBAI/USD,0xd66fd5fb5d53b65340d1772cf658d451eb9dd8f528f6433743cd87f51f43638c,Equity
Equity.US.BBAX/USD,0xac783281e62a89f38d38894a084f86a752c03d2f1b72100287f9023abe0e07ab,Equity
Equity.US.BBCA/USD,0xa8c53c3ff9afa1f2ff6b87d3afdf7c1db5c0c777ba179fafbde67bbfd116e04f,Equity
Equity.US.BBEU/USD,0xe0a498089f3101f4e5edb4003f788b718644b21bfc5572b2bacd01cac6339221,Equity
Equity.US.BBJP/USD,0x3ae14f24eadf2ede73e7bb124bb3a54de07beb85dcdc54506826c3ed4420550a,Equity
Equity.US.BBUS/USD,0x23b0060386ee6fc043545c0a0740b41c08ec9d1d683252c9dca55260206e7aaa,Equity
